"ModId","Name","Version","FileVersion","Jar","AllModIds","SHA256","MetadataPath","MetadataSource","Confidence","Namespaces"
"addonslib","AddonsLib","1.21.1-1.14","1.14","addonslib-neoforge-1.21.1-1.14.jar","addonslib","788323E3A19258A073112F3B89161D51F3F9E283EEE8D662A8C61C428FEA8639","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","addonslib;neoforge"
"advanced_ae","Advanced AE","1.6.12-1.21.1","1.6.12","AdvancedAE-1.6.12-1.21.1.jar","advanced_ae","A01D9718667AC13899013E91C5B0B7708B9B9DB1DA9B8E380772DDE54BBE8F41","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","advanced_ae;ae2;c;curios;minecraft"
"advanced_memory_card","Advanced Memory Card","1.0.2.1-1.21.1","1.0.2.1","advanced_memory_card-1.0.2.1-1.21.1.jar","advanced_memory_card","A6510F3F2D0F6F6141B1D12923516D7CA49EEEC27E9CE320068659D2EC8CBB03","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","advanced_memory_card;ae2"
"ae2","Applied Energistics 2","19.2.17","19.2.17","appliedenergistics2-19.2.17.jar","ae2","460D779A0609B81409907D9956DE8F6F70A1B0912257E3E5C3C7E75AC9630E95","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ae2;c;curios;minecraft;neoforge"
"ae2_mega_things","AE2 MEGA Things","2.0.4","2.0.4","AE2MEGAThings-1.21.1-2.0.4.jar","ae2_mega_things","97537207B4C68A417A15B5A029F82E55510E0FCAA22BE3C97B199BF2C7C5F7B9","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ae2_mega_things"
"ae2ct","AE2:Crafting Tree","1.21.1-1.1.1","1.1.1","ae2ct-1.21.1-1.1.1.jar","ae2ct","70A704742CF8BC13778A201A2338D0F4108DC0700BCA47ED265ABA02180F6777","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ae2;ae2ct"
"ae2driveterminal","AE2 Drive Terminal","1.1.1","1.1.1","ae2driveterminal-1.21.1-neoforge-1.1.1.jar","ae2driveterminal","4C48CA16BC20E6963118FE2B511C52D57B982AA8D60717320FDF56155135922D","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ae2driveterminal;examplemod"
"ae2importexportcard","AE2 Import Export Card","1.21.1-1.5.0","1.5.0","ae2importexportcard-1.21.1-1.5.0.jar","ae2importexportcard","63C59264947C2B386F5576971CD5C2FEE0EFD9EEC6DA7FB2992EF38117DC35BD","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ae2;ae2importexportcard"
"ae2jeiintegration","AE2 JEI Integration","1.2.1","1.2.1","ae2jeiintegration-1.2.1.jar","ae2jeiintegration","2989C5D762D3F14A58B4DB6519DAAFF81E719DFF3445A2B39328948AC23E548B","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH",""
"ae2qolrecipes","AE2 QoL Recipes","1.3.0","1.3.0","ae2qolrecipes-neoforge-1.21.x-1.3.0.jar","ae2qolrecipes","9AEDB9090A19D4B15C258AE13A680117980D344927B223C53F8670DFB2D1FA6F","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ae2;ae2qolrecipes;c"
"ae2things","AE2 Things","1.4.2-beta","1.4.2-beta","AE2-Things-1.4.2-beta.jar","ae2things","9725DD363CC874601737B417DDFE675E4A5AE4A6428BDEB67AC408F775EB4241","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ae2things"
"ae2wtlib","AE2WTLib","19.5.1","19.5.1","ae2wtlib-19.5.1.jar","ae2wtlib","407E7300351353CB4CB7698286E180AEF2BD6E7A97EC7EFC6493F9DAA4DBFFE5","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ae2;ae2wtlib;curios"
"aeinfinitybooster","AEInfinityBooster","1.21.1-1.0.0.58","1.0.0.58","aeinfinitybooster-neoforge-1.21.1-1.0.0.58.jar","aeinfinitybooster","4B5140CD5AC4A7BC3CD99C339885614978BFA675EB320F4A4A39491E40AF4BCA","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","aeinfinitybooster"
"aether","The Aether","1.5.10","1.5.10","aether-1.21.1-1.5.10-neoforge.jar","aether","B19386301560A017A458E9790A7B59999E270F93010DEF0B61E7CBE4C8630DBF","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","aether;c;jeed;minecraft;neoforge;randomium;supplementaries"
"aether_beyond_parity","Beyond Parity","1.0.0","1.0.0","aether_beyond_parity-1.21.1-1.0.0-neoforge.jar","aether_beyond_parity","956BD5662094CEC351E40D1DF38B27330FB5D80A5F620086C3E5C727EB9DED84","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","aether;aether_beyond_parity;c;minecraft;neoforge"
"aether_emissivity","Emissivity","1.0.2","1.0.2","aether_emissivity-1.21.1-1.0.2-neoforge.jar","aether_emissivity","F3A7731388E75414D2E4A86F9FCF53741423B64776005C1353D78DA2E1CE1266","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","aether_emissivity"
"aether_enhanced_extinguishing","Enhanced Extinguishing","1.0.0","1.0.0","aether_enhanced_extinguishing-1.21.1-1.0.0-neoforge.jar","aether_enhanced_extinguishing","2C413F4338AEBB4341B0D3E83A6ACF9C3A5433BC2D2AF1B0467C008D8042761D","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","aether_enhanced_extinguishing;minecraft"
"aether_ores","Aether: Basic Ores","1.0.0","1.0.0","aether_ores-1.0.0-neoforge-1.21.1.jar","aether_ores","378252BA5341211B4263C7D01672A3C7C5AF0453995B9B2ACA94E6E394B726D0","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","aether_ores;c;minecraft"
"aether_treasure_reforging","Treasure Reforging","1.0.1","1.0.1","aether_treasure_reforging-1.21.1-1.0.1-neoforge.jar","aether_treasure_reforging","025ED8A3F22EC50E112E9A2D422F7D25394B313949F78CB535290345217C0533","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","aether;aether_treasure_reforging;c;minecraft;neoforge"
"aiimprovements","AI-Improvements","0.5.3","0.5.3","AI-Improvements-1.21-0.5.3.jar","aiimprovements","795618769FF1AC782750BE9E8FAAF3E3D212F1687C3BAAB98C1282A98A63A41E","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH",""
"ali","AdvancedLootInfo","1.12.0","1.12.0","AdvancedLootInfo-neoforge-1.21.1-1.12.0.jar","ali","67B5E5CBF7AB780042B6AA86ADE5F14EAF006C810DAED66046BC5F85033E9714","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ali;minecraft"
"alltheleaks","All The Leaks","1.1.11+1.21.1-neoforge","1.1.11","alltheleaks-1.1.11+1.21.1-neoforge.jar","alltheleaks","A5BF9BDB3A52B09B1521CDEE46735A6E2265438A5084284D037E0042306BD6BD","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH",""
"alltheores","AllTheOres","3.2.0","3.2.0","alltheores-3.2.0_neoforge_1.21.1.jar","alltheores","7DE4018F8475874347BD8DC5B7551CAD80C31446DE8DAAE7C86AEE5480F9C80A","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","alltheores;c;mekanism;minecraft;neoforge"
"almanac","Almanac","1.5.2","1.5.2","Almanac-1.21.1-2-neoforge-1.5.2.jar","almanac","379893246C33AAA6DD8E4A8711E349CD6835E08C2BD5B8BD7B7E81BE9822AACB","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH",""
"ambientsounds","AmbientSounds","6.3.8","v6.3.8","AmbientSounds_NEOFORGE_v6.3.8_mc1.21.1.jar","ambientsounds","07EE6FD24D8427EE079E2E376095B0AC92450B0153331F1575F8195E2C9CF90B","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ambientsounds"
"amendments","Amendments","1.21-2.1.7","2.1.7","amendments-neoforge-1.21-2.1.7.jar","amendments","F2AB59FEDFBFA09B67C55271599C9E31A2B44CDCBCF60CC2EE70B69C2FE0CF84","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","amendments;apotheosis;create;lychee;minecraft;quark;supplementaries"
"antarchy","Antarchy","1.1.1+neoforge-1.21.1","1.1.1","antarchy-1.1.1+1.21.1-neoforge.jar","antarchy","93B4F479E1EA3A54DA7B9F527E48C5EED7EC8624B2F8329C3AC585E76DE41FAF","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","antarchy;c;integrated_api;minecraft"
"antarchy_ascension_companion","Antarchy - Ascension Companion","0.1.0","0.1.0","antarchy_ascension_companion-0.1.0.jar","antarchy_ascension_companion","842D792B55E84DDC3534C08A4EFE4DD2056C5528F599E0AC513FE69953FE98CA","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","antarchy_ascension_companion"
"anvilcore","AnvilCore","10.1","10.1","anvilcore-10.1 Release-neoforge-1.21.1.jar","anvilcore","8B4056202F36380B9223E3B40B09669A736B9D3F690C2299EE29EBB64074B676","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","anvilcore;minecraft"
"apotheosis","Apotheosis","8.7.0","8.7.0","Apotheosis-1.21.1-8.7.0.jar","apotheosis","7309165A2096F441A5B042836616B98EC260E2D8631E85774279DBAD3B1982B7","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","apotheosis;apothic_enchanting;apothic_spawners;curios;minecraft;neoforge"
"apothic_amendments__enchanting","Apothic Amendments - Enchanting","0.1.4","0.1.4","apothic_amendments__enchanting-NF1.21.1-0.1.4.jar","apothic_amendments__enchanting","ABC3A67E8429A53A2BF45D0AD910D17884DE852C4D8597265D686667F69BCA2E","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","apothic_amendments__enchanting"
"apothic_attributes","Apothic Attributes","2.10.1","2.10.1","ApothicAttributes-1.21.1-2.10.1.jar","apothic_attributes","484D52A58BA351D8E41775B351DAD80F39A5BB4ED415BCA67537A7F27DE901BA","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","apothic_attributes;minecraft;neoforge"
"apothic_compats","Apothic Compats","0.2.4.2","0.2.4.2","apothic_compats-0.2.4.2.jar","apothic_compats","A03CABE9638A810F214865D1C4AB22651895FB14A2B408BF6F49008AF8875930","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ancientreforging;apotheosis;apothic_compats;curios"
"apothic_enchanting","Apothic Enchanting","1.6.0","1.6.0","ApothicEnchanting-1.21.1-1.6.0.jar","apothic_enchanting","1003B0358282CD8BBB509273821371B92AA3671910DE8ECCB2FBE8064EFB7180","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","apothic_enchanting;c;minecraft;neoforge"
"apothic_materials","Apothic Materials","1.0.0","1.0.0","apothic_materials-1.0.0-neoforge-1.21.1.jar","apothic_materials","A3A2679AC93F58A07886E3CF3DD929CFC36B1B203FC0730362E6E258F3807BF4","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","apothic_materials"
"apothic_spawners","Apothic Spawners","1.4.0","1.4.0","ApothicSpawners-1.21.1-1.4.0.jar","apothic_spawners","F0CBC52AD606997789C36FAC94AE651AB7E2E21C841E26A952C64041CAD9CDBE","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","apothic_spawners;minecraft"
"apothic_sups_enchanting","Apothic Supplementaries - Enchanting","0.1.0","0.1.0","apothic_sups_enchanting-0.1.0-neoforge-1.21.1.jar","apothic_sups_enchanting","ED6490FEAB447DEB5A1F03278236E144147CE40A6FE6EB50A9B9C795AFD0A5C8","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","apotheosis;apothic_sups_enchanting"
"apothiccombat","Apothic Combat","1.2.1","1.2.1","apothiccombat-1.2.1.jar","apothiccombat","6B3E34193896B6FEA997110C08023F23684AE782AD44E2A7928C274E57B4FFF1","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH",""
"appflux","AppliedFlux","1.21-2.1.5-neoforge","2.1.5","AppliedFlux-1.21-2.1.5-neoforge.jar","appflux","57E6A2C0F38E660C9E8416F9081D8C515F5AD096D6793D7B7F039E8E210D245B","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ae2;appflux;c;minecraft"
"appleskin","AppleSkin","3.0.9+mc1.21","3.0.9","appleskin-neoforge-mc1.21-3.0.9.jar","appleskin","38B48DD6231341C9F964CE6E42C57EC866C6CC8F72BEC938390A59BAFB3922DF","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","appleskin"
"applied_extended_crafting","Applied Extended Crafting","1.1.2","1.1.2","applied_extended_crafting-1.1.2.jar","applied_extended_crafting","1D97FA20115D89C06818A7E35B8C18961D61DBCD3E96534FFA868B06A95743A1","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ae2;applied_extended_crafting;minecraft"
"appliedcooking","Applied Cooking","6.2.1","6.2.1","appliedcooking-6.2.1.jar","appliedcooking","360AB7BC398C32C270077E454AD1908A1DC6B10C87FFB7AE28A5F204560CC616","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","appliedcooking;minecraft"
"appliedcreate","Applied Create","1.1.7","1.1.7","appliedcreate-1.21.1-1.1.7.jar","appliedcreate","F62741487174C4B8454CBB96DB202B546C7D24657C45EB466745FF298A929B75","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ae2;appliedcreate;minecraft"
"appliedpneumatics","Applied Pneumatics","1.0.8","1.0.8","appliedpneumatics-1.21.1-neoforge-1.0.8.jar","appliedpneumatics","41BF86CE6A05F36CA3D812981A8FA8DDBBA700C33968C5447D284D7827C304B4","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ae2;appliedpneumatics;minecraft"
"appliedschematicannon","Applied Schematicannon","1.0.3","1.0.3","appliedschematicannon-1.0.3.jar","appliedschematicannon","AF76F6EF9BFECBAEDDCE63D38EE1222C7CDCA770E277DE90FCF91E329CDE5C0A","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","appliedschematicannon"
"appliedsoul","AppliedSoul","1.21.1-2.0.3","2.0.3","appliedsoul-1.21.1-2.0.3.jar","appliedsoul","377F29B31388E7A5D3AF6BD47175A19EE3C5EADFADA19A9FD1FBBBDFE8A6877B","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ae2;appliedsoul;minecraft"
"appliedsticks","Applied Construction Sticks","1.2.1","1.2.1","appliedsticks-1.21.1-1.2.1.jar","appliedsticks","A51D9EC81DE049FB6EFDCFAFBEF1CC2D91667491910E65E0CB65B5E5B36BBC17","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","appliedsticks"
"appmek","Applied Mekanistics","1.6.3","1.6.3","Applied-Mekanistics-1.6.3.jar","appmek","8946FEA39451DBCE8E709DEDBEF40A52BA337BDF7A25AC0C4B503800B1BF0773","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ae2;appmek"
"apprep","Applied Replicatics","21.1-1.1.0","21.1-1.1.0","Applied-Replicatics-21.1-1.1.0.jar","apprep","2F45B72626F47EE9B472EC60AAD1C8177F59372DF31314B0626B287052B73556","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ae2;apprep;c;minecraft"
"aquaculture","Aquaculture 2","2.7.21","2.7.21","Aquaculture-1.21.1-2.7.21.jar","aquaculture","45F00F9059838B2FECC988861111D8B3D4613A5F1B3688A8DBFA8655751B85BB","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","aquaculture;c;emi;fishingreal;minecraft;neoforge;origins"
"aquaculturedelight","Aquaculture Delight","1.2.0","1.2.0","aquaculturedelight-1.2.0-neoforge-1.21.1.jar","aquaculturedelight","0A0565D1A3801B00801ECEC70DCB2C240E68BAE9A41FFD4FFA6D0365226B9875","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","aquaculturedelight;c;farmersdelight;minecraft"
"architectury","Architectury","13.0.11","13.0.11","architectury-13.0.11-neoforge.jar","architectury","9CC92F2C09533FC5482C60F993BD891C655A0E32B637037CDCB7C2B23ADEDEEB","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","architectury"
"ars_creo","Ars Creo","5.4.0","5.4.0","ars_creo-1.21.1-5.4.0.jar","ars_creo","50F0FE5C5F855151C1482C1772EA94C2EAADC2B0C85C963BB9AEB421FC801E4F","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ars_creo;create;minecraft"
"ars_nouveau","Ars Nouveau","5.13.0","5.13.0","ars_nouveau-1.21.1-5.13.0.jar","ars_nouveau","90796DF69BFB39B1A9C79EDBFA01C2425E5B86AEA47DC55EBDCBF30E88F47592","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","ars_nouveau;c;carryon;curios;emi;malum;minecraft;neoforge;sable;sereneseasons"
"artifacts","Artifacts","13.2.1","13.2.1","artifacts-neoforge-13.2.1.jar","artifacts","4A8E1F4D5702937A707861E478829695E432286BCD9E58F5834D82C6D998EEA8","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","accessories;artifacts;c;curios;hardcorerevival;minecraft;neoforge;origins;trinkets"
"astryxions_miners_dream","Astryxion's Miner's Dream","1.0.0","v1.0.0","miners dream neoforge 1.21.1 v1.0.0.jar","astryxions_miners_dream","F39664735A0649C54B6E80C9268F622ED6915383251706D4C03576251BA7AE1B","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","astryxions_miners_dream;forge"
"asynclogger","Async Logger","2.2.2+1.21.1-neoforge","2.2.2","asynclogger-2.2.2+1.21.1-neoforge.jar","asynclogger","233D79DB772F54D0D01761B65D88E21342DBDAB6694504DF5121A1B0FE04B83A","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH",""
"attributefix","AttributeFix","21.1.3","21.1.3","attributefix-neoforge-1.21.1-21.1.3.jar","attributefix","B2B20F3D44E824071284C14DE3F4D3323D420E1C450040B339A5C37D2C382AD4","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH",""
"badoptimizations","BadOptimizations","2.4.1","2.4.1","BadOptimizations-2.4.1-1.21.1.jar","badoptimizations","22E2467892D3706F43D1CF2AA637785BB8601C20B0098A82AB956E6A8FC4D2BA","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","badoptimizations"
"baguettelib","BaguetteLib","2.0.3","2.0.3","baguettelib-1.21.1-NeoForge-2.0.3.jar","baguettelib","98ADDFB68B1E92D4F40EF37CDEA8F46217BF7188991CC7347A3FC510A410F1E5","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","baguettelib"
"balm","Balm","21.0.64","21.0.64","balm-neoforge-1.21.1-21.0.64.jar","balm","1BD122300943C75B359C7D0460DC715BEE69AAA5D21DDA713C03786BFD66B2B1","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","balm;c"
"bblroutersfacade","BBLRoutersFacade","1.0.4","1.0.4","bblroutersfacade-neoforge_1.21.1-1.0.4.jar","bblroutersfacade","C295E8ECC0D81EB1113BA5D65EB732FD6EC3BC188B4D6658DA01216A18B1DBE0","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","bblroutersfacade;c"
"bellsandwhistles","Create: Bells & Whistles","0.4.7-1.21.1","0.4.7","bellsandwhistles-0.4.7-1.21.1.jar","bellsandwhistles","A438CF2EA3A05120E12342484F1E12CA11526FBF4195D259CE1D7DF8A9B3FFCA","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","bellsandwhistles;minecraft"
"better_lib","Better lib","1.0.111","1.0.111","better_lib-neoforge-1.21.1-1.0.111.jar","better_lib","AA728BFD2CC2BA75800EA2523815DF0B70D5B3472731C8C3D5BF5F62F9A5C250","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","better_lib;minecraft"
"better_weaponry","Better Weaponry","1.1.3","1.1.3","better_weaponry-1.1.3-neoforge-1.21.1.jar","better_weaponry","DDCD05A85657A65A90419A0610E0260DC9650D03618EAE9BA82CB79FBE634F20","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","better_weaponry;forge;minecraft"
"betteradvancements","Better Advancements","0.4.3.21","0.4.3.21","BetterAdvancements-NeoForge-1.21.1-0.4.3.21.jar","betteradvancements","60B548BEF04A2F0E1DA686EE9035C2E3D4ED0459A17D7A4836FC26AF6DE6B60E","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","betteradvancements"
"betterblockentities","BBE","1.3.4-beta.3+mc1.21.1","1.3.4-beta.3","bbe-neoforge-1.3.4-beta.3+mc1.21.1.jar","betterblockentities","6D9D1AB66ABE5454BE80A8A6670984335F177C5FA7A5CE18E901D636768CEFD9","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","betterblockentities;minecraft"
"bettercaves","YUNG's Better Caves","1.21.1-NeoForge-3.1.4","3.1.4","YungsBetterCaves-1.21.1-NeoForge-3.1.4.jar","bettercaves","AA94AE3E7FDACB469459BF45BE60C35BEBFEBE0488A79E31C7686D746939701D","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","bettercaves;minecraft"
"bettercombat","Better Combat","2.4.0+1.21.1","2.4.0","bettercombat-neoforge-2.4.0+1.21.1.jar","bettercombat","0446E9FAA98B764BA010AC31E337D14AC96BBB2FBFEFF9B599E1EFD510DFDE5A","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","bettercombat;minecraft"
"betterdeserttemples","YUNG's Better Desert Temples","1.21.1-NeoForge-4.1.5","4.1.5","YungsBetterDesertTemples-1.21.1-NeoForge-4.1.5.jar","betterdeserttemples","2C3191AD447092CC7873A06E92F16BD3E2FF9DC31E93268B8893D06DD89E1FD6","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","betterdeserttemples"
"betterdungeons","YUNG's Better Dungeons","1.21.1-NeoForge-5.1.4","5.1.4","YungsBetterDungeons-1.21.1-NeoForge-5.1.4.jar","betterdungeons","61816C3B7C9D92C6B44F93DCE87CEB0A22827F20285D5D9C4D10D519D734DE04","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","betterdungeons;yungsapi"
"betterendisland","YUNG's Better End Island","1.21.1-NeoForge-3.1.2","3.1.2","YungsBetterEndIsland-1.21.1-NeoForge-3.1.2.jar","betterendisland","8005F1EA798D09FC05DAD07A21ED1F393A523A718197CDBD37B1CE6D9A17E4A4","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","betterendisland;minecraft"
"betterfortresses","YUNG's Better Nether Fortresses","1.21.1-NeoForge-3.1.5","3.1.5","YungsBetterNetherFortresses-1.21.1-NeoForge-3.1.5.jar","betterfortresses","5450A64A7036237F449496837E08F3E5B3AA1D7974A10DF43944172DEF75D8FF","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","betterfortresses;minecraft;morevillagers;yungsapi"
"betteritemvaults","Better Item Vaults","1.0.2","1.0.2","BetterItemVaults-main-1.0.2.jar","betteritemvaults","4BDEB53EEB2973204DCB763F6E5308FB9E448DC964E92984CC34FCD6BEE84AF4","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH",""
"betterjungletemples","YUNG's Better Jungle Temples","1.21.1-NeoForge-3.1.2","3.1.2","YungsBetterJungleTemples-1.21.1-NeoForge-3.1.2.jar","betterjungletemples","A0D57B78C7A1891796F342B1F09C214BC27BEDF0A3A894F029DFDB2DB9F813D0","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","betterjungletemples;morevillagers;yungsapi"
"bettermineshafts","YUNG's Better Mineshafts","1.21.1-NeoForge-5.1.1","5.1.1","YungsBetterMineshafts-1.21.1-NeoForge-5.1.1.jar","bettermineshafts","5625930DFB3240820D6E4ECF55FFF0C39F70CE782FAD117A4D418251184C7BE0","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","bettermineshafts;minecraft;morevillagers"
"betteroceanmonuments","YUNG's Better Ocean Monuments","1.21.1-NeoForge-4.1.2","4.1.2","YungsBetterOceanMonuments-1.21.1-NeoForge-4.1.2.jar","betteroceanmonuments","CDCF8FE0E08C75261048D43C6ED4898972D23E096DD04A2524C136F06416AB02","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","betteroceanmonuments;minecraft;yungsapi"
"betterpingdisplay","Better Ping Display","1.1","1.1","BetterPingDisplay-1.21.1-1.1.jar","betterpingdisplay","F8388DE4831CA70F3E94D98D4655278B514F8589234FA92DF0D6B2FF1DFF321B","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH",""
"betterwitchhuts","YUNG's Better Witch Huts","1.21.1-NeoForge-4.1.1","4.1.1","YungsBetterWitchHuts-1.21.1-NeoForge-4.1.1.jar","betterwitchhuts","888B1E6D1ADA21982A75ABFB4AFB040C9BC2CC68777EC5FCD1199B978E3D4F8D","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","betterwitchhuts;minecraft;morevillagers"
"bigreactors","Extreme Reactors","1.21.1-2.4.28","2.4.28","ExtremeReactors2-1.21.1-2.4.28.jar","bigreactors","74FDFDFC91C3C8E5A439D411E6F081D12193635FFFE2C55142F2F28F75B9D621","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","bigreactors;c;forge;minecraft;thermal"
"biomespy","BiomeSpy","1.3.3","1.3.3","biomespy-neoforge-1.21.1-1.3.3.jar","biomespy","2207CCFF37F0631EBFAF692CF5AED9304835298C34DF31C39B8558FD8C568ACB","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","biomespy"
"blueprint","Blueprint","8.1.1","8.1.1","blueprint-1.21.1-8.1.1.jar","blueprint","6A60D361D6AAF61273B65036958A646FF05D9ECB22FC706074A7E886E55EC190","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","blueprint;boatload;c;minecraft;neoforge;woodworks"
"bookshelf","Bookshelf","21.1.81","21.1.81","bookshelf-neoforge-1.21.1-21.1.81.jar","bookshelf","19E88D40DA2B6A114C2B808F7FB469D96E66A5379DF0A8A43FCB7834498B3E76","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","bookshelf"
"borderlesswindow","Borderless Window","1.5.1","1.5.1","borderlesswindow-1.5.1.jar","borderlesswindow","09F4A3325D56CE63A6D94B0795B0FB3111F1AED8D0F0ADB02311F36EDF21CF4B","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","borderlesswindow"
"boss_checklist","Boss Checklist","5.2.0","5.2.0","boss_checklist-neoforge-5.2.0.jar","boss_checklist","542EEC6749581804370A893EA1C38CA993B6FDF36A67A4621F762E10A01400B2","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","boss_checklist"
"botanymodtrees","BotanyModTrees","1.1.2","1.1.2","botanymodtrees-1.1.2-neoforge-1.21.1.jar","botanymodtrees","96A0D15CB261194717175587410E4AD3A14FAD57A13773F67434797BA3297009","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","botanymodtrees"
"botanypots","BotanyPots","21.1.44","21.1.44","botanypots-neoforge-1.21.1-21.1.44.jar","botanypots","45B23AC195511F724F62AB5F0C2D7A1C2C2403FF324A7403A1142E28A7D65EDD","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","botanypots;minecraft"
"botanypotsmystical","BotanyPots-Mystical","21.1.12","21.1.12","botanypotsmystical-neoforge-1.21.1-21.1.12.jar","botanypotsmystical","F7C67BB0FCE976B8DFDD1C07E499FBDC472E1E97305CA7AE5E57CCBA780F293E","META-INF/neoforge.mods.toml","NeoForge/Forge TOML","HIGH","botanypots;botanypotsmystical"
